client,recency,frequency,monetary,total_quantity,avg_check,total_unique_items,avg_items_per_visit,weekend_visits,amount_last_visit,event
client8432,105,4,7697,23,1924.25,12,5.75,2.0,71,False
client8433,369,1,2059,17,2059.0,2,17.0,0.0,750,False
client8435,661,1,2009,14,2009.0,9,14.0,0.0,29,False
client8436,23,16,7295,64,455.9375,40,4.0,8.0,199,False
client8437,148,14,19930,53,1423.5714285714287,38,3.7857142857142856,5.0,199,False
client8438,15,6,21605,64,3600.8333333333335,10,10.666666666666666,2.0,149,False
client8439,427,11,7819,55,710.8181818181819,31,5.0,4.0,570,False
client844,354,1,1364,3,1364.0,3,3.0,0.0,1299,False
client8440,13,23,41283,208,1794.9130434782608,86,9.043478260869565,8.0,3399,True
client8441,69,8,10205,30,1275.625,19,3.75,2.0,115,False
client8442,145,10,15143,151,1514.3,17,15.1,2.0,89,False
client8443,211,1,2259,21,2259.0,5,21.0,1.0,1625,False
client8444,115,1,1915,5,1915.0,2,5.0,0.0,199,False
client8445,118,10,12647,96,1264.7,45,9.6,3.0,493,False
client8446,161,1,1296,4,1296.0,3,4.0,1.0,598,False
client8447,15,5,11041,16,2208.2,9,3.2,2.0,289,False
client8448,216,6,2807,54,467.8333333333333,16,9.0,3.0,116,True
client8449,89,1,1397,3,1397.0,2,3.0,0.0,299,False
client845,21,8,10325,51,1290.625,32,6.375,4.0,99,True
client8450,59,1,5096,23,5096.0,4,23.0,0.0,139,False
client8451,207,4,17576,64,4394.0,22,16.0,1.0,198,False
client8452,216,1,2737,3,2737.0,3,3.0,0.0,1999,False
client8454,444,2,5706,15,2853.0,7,7.5,0.0,48,False
client8455,26,24,21564,111,898.5,60,4.625,10.0,79,True
client8456,215,5,3170,29,634.0,4,5.8,2.0,499,False
client8457,4,4,11101,21,2775.25,15,5.25,1.0,39,False
client8458,374,2,10489,11,5244.5,2,5.5,1.0,8890,False
client8459,18,11,18796,116,1708.7272727272727,44,10.545454545454545,3.0,2258,False
client846,7,4,39204,17,9801.0,13,4.25,1.0,449,False
client8460,500,3,1564,20,521.3333333333334,13,6.666666666666667,0.0,349,False
client8461,90,9,19376,119,2152.8888888888887,73,13.222222222222221,2.0,229,False
client8462,206,3,5314,48,1771.3333333333333,17,16.0,0.0,199,False
client8463,606,1,555,3,555.0,2,3.0,0.0,230,False
client8464,147,2,1182,8,591.0,5,4.0,1.0,69,False
client8465,609,1,11266,3,11266.0,3,3.0,1.0,9999,False
client8466,2,76,89258,313,1174.4473684210527,73,4.118421052631579,15.0,215,True
client8467,47,14,14427,47,1030.5,25,3.357142857142857,5.0,109,False
client8468,193,2,53,2,26.5,2,1.0,1.0,24,False
client8469,355,2,4674,12,2337.0,3,6.0,0.0,1347,False
client847,84,1,1379,10,1379.0,8,10.0,1.0,15,False
client8470,272,1,669,1,669.0,1,1.0,0.0,669,False
client8471,255,3,8141,5,2713.6666666666665,5,1.6666666666666667,1.0,999,False
client8473,496,1,1408,12,1408.0,1,12.0,0.0,1408,False
client8474,37,1,9450,18,9450.0,1,18.0,0.0,9450,False
client8475,105,2,7641,12,3820.5,10,6.0,1.0,16,False
client8478,389,1,10425,5,10425.0,3,5.0,0.0,1299,False
client8479,5,10,7993,71,799.3,55,7.1,6.0,159,False
client848,13,2,2875,5,1437.5,4,2.5,0.0,199,False
client8480,457,1,7304,17,7304.0,13,17.0,0.0,729,False
client8481,5,8,161986,268,20248.25,22,33.5,2.0,548,False
client8483,375,1,7109,12,7109.0,10,12.0,0.0,79,False
client8484,56,5,2736,7,547.2,7,1.4,3.0,65,False
client8485,63,1,6122,42,6122.0,13,42.0,1.0,38,False
client8486,231,1,4677,3,4677.0,1,3.0,1.0,4677,False
client8487,538,1,1197,3,1197.0,3,3.0,0.0,649,False
client8488,148,5,9967,45,1993.4,18,9.0,2.0,151,False
client8489,49,3,9473,7,3157.6666666666665,6,2.3333333333333335,1.0,59,False
client849,71,2,6735,6,3367.5,5,3.0,2.0,98,False
client8490,38,5,6140,43,1228.0,27,8.6,2.0,199,False
client8491,336,1,2020,2,2020.0,1,2.0,1.0,2020,False
client8492,52,3,2484,11,828.0,7,3.6666666666666665,2.0,217,False
client8493,218,3,23330,41,7776.666666666667,11,13.666666666666666,1.0,1615,False
client8494,17,2,3556,4,1778.0,3,2.0,0.0,1399,False
client8495,13,22,39130,170,1778.6363636363637,43,7.7272727272727275,11.0,199,True
client8496,628,1,9433,43,9433.0,18,43.0,0.0,609,False
client8497,107,4,23803,48,5950.75,14,12.0,1.0,703,False
client8498,82,4,4480,19,1120.0,12,4.75,1.0,1526,False
client8499,228,4,27457,52,6864.25,10,13.0,1.0,44,False
client85,68,2,8997,3,4498.5,3,1.5,0.0,899,False
client850,76,7,14208,46,2029.7142857142858,19,6.571428571428571,2.0,132,True
client8500,126,12,37683,47,3140.25,26,3.9166666666666665,6.0,78,False
client8501,231,1,16394,44,16394.0,11,44.0,1.0,189,False
client8503,265,7,15572,27,2224.5714285714284,11,3.857142857142857,2.0,599,False
client8504,39,7,6786,47,969.4285714285714,23,6.714285714285714,0.0,104,False
client8506,293,2,1691,11,845.5,4,5.5,0.0,327,False
client8507,351,6,8648,67,1441.3333333333333,20,11.166666666666666,5.0,289,False
client8508,56,20,33515,227,1675.75,123,11.35,12.0,53,False
client8509,26,10,14518,46,1451.8,15,4.6,1.0,145,False
client851,89,2,15504,25,7752.0,11,12.5,0.0,72,False
client8510,245,1,5489,15,5489.0,10,15.0,1.0,79,False
client8511,717,1,1622,10,1622.0,10,10.0,0.0,59,False
client8512,39,12,7297,49,608.0833333333334,37,4.083333333333333,3.0,209,False
client8513,30,1,1097,3,1097.0,3,3.0,0.0,499,False
client8514,488,4,24491,70,6122.75,13,17.5,1.0,1391,False
client8515,372,1,3835,14,3835.0,10,14.0,1.0,169,False
client8516,671,1,109,1,109.0,1,1.0,0.0,109,False
client8517,447,1,1199,1,1199.0,1,1.0,0.0,1199,False
client8518,366,3,17825,23,5941.666666666667,9,7.666666666666667,0.0,89,True
client8519,15,2,2833,26,1416.5,19,13.0,1.0,23,True
client852,196,3,6479,26,2159.6666666666665,18,8.666666666666666,2.0,195,False
client8520,378,1,1122,2,1122.0,1,2.0,1.0,1122,False
client8521,151,2,3016,7,1508.0,7,3.5,0.0,269,False
client8522,574,2,2912,8,1456.0,8,4.0,1.0,29,False
client8523,413,1,599,1,599.0,1,1.0,1.0,599,False
client8524,16,8,11188,76,1398.5,11,9.5,2.0,189,False
client8525,1,4,5621,5,1405.25,5,1.25,2.0,1399,False
client8526,168,3,10813,13,3604.3333333333335,8,4.333333333333333,2.0,1514,False
client8527,91,2,413,3,206.5,2,1.5,1.0,95,False
client8528,71,6,12051,24,2008.5,18,4.0,2.0,244,False
client8529,268,6,14412,98,2402.0,17,16.333333333333332,1.0,150,False
client853,93,2,2528,63,1264.0,16,31.5,0.0,109,False
client8530,21,1,4088,2,4088.0,2,2.0,1.0,3999,True
client8531,43,13,9330,91,717.6923076923077,28,7.0,3.0,259,False
client8532,13,8,22061,34,2757.625,13,4.25,6.0,5799,True
client8533,98,10,30969,72,3096.9,31,7.2,2.0,300,False
client8534,3,50,78422,300,1568.44,109,6.0,21.0,27380,True
client8536,4,30,80629,317,2687.633333333333,116,10.566666666666666,7.0,113,True
client8537,87,1,1375,4,1375.0,2,4.0,0.0,1197,False
client8538,133,11,32235,155,2930.4545454545455,28,14.090909090909092,4.0,67,False
client8539,158,4,18141,43,4535.25,7,10.75,1.0,2198,True
client854,223,1,3521,49,3521.0,37,49.0,0.0,269,False
client8540,19,6,9357,46,1559.5,22,7.666666666666667,3.0,658,False
client8541,10,42,95103,244,2264.3571428571427,112,5.809523809523809,12.0,735,False
client8542,654,1,6499,1,6499.0,1,1.0,0.0,6499,False
client8543,235,7,39031,132,5575.857142857143,24,18.857142857142858,1.0,29,False
client8544,51,18,26829,196,1490.5,67,10.88888888888889,7.0,150,False
client8545,542,5,17587,91,3517.4,42,18.2,2.0,39,False
client8546,77,1,8873,13,8873.0,7,13.0,1.0,5999,False
client8547,633,1,3703,12,3703.0,4,12.0,0.0,329,False
client8548,324,2,2062,10,1031.0,6,5.0,0.0,716,False
client8549,14,15,26808,64,1787.2,41,4.266666666666667,8.0,351,True
client8550,231,8,29806,136,3725.75,26,17.0,2.0,119,False
client8551,241,5,30095,115,6019.0,40,23.0,1.0,11,False
client8553,587,3,4150,11,1383.3333333333333,5,3.6666666666666665,1.0,242,False
client8554,35,13,4114,47,316.46153846153845,27,3.6153846153846154,5.0,118,False
client8555,66,11,17839,66,1621.7272727272727,26,6.0,2.0,549,False
client8556,94,2,1297,3,648.5,3,1.5,0.0,99,False
client8557,681,1,1538,2,1538.0,1,2.0,0.0,1538,False
client8558,84,2,4357,7,2178.5,6,3.5,2.0,163,False
client8559,322,1,1304,6,1304.0,6,6.0,1.0,299,False
client856,401,1,20196,56,20196.0,7,56.0,0.0,236,False
client8560,158,4,7587,66,1896.75,30,16.5,0.0,471,False
client8561,376,1,4116,2,4116.0,1,2.0,0.0,4116,False
client8563,490,1,1245,5,1245.0,4,5.0,1.0,199,False
client8564,67,2,7062,10,3531.0,6,5.0,0.0,3659,False
client8565,21,3,6428,10,2142.6666666666665,4,3.3333333333333335,1.0,158,False
client8566,330,2,8405,6,4202.5,4,3.0,2.0,4699,False
client8567,335,8,6023,23,752.875,10,2.875,1.0,25,False
client8568,683,1,1187,3,1187.0,3,3.0,0.0,159,False
client8569,551,4,17429,166,4357.25,27,41.5,1.0,699,False
client857,99,11,8534,88,775.8181818181819,35,8.0,3.0,269,False
client8570,594,2,14147,22,7073.5,18,11.0,0.0,3,False
client8571,47,19,33110,229,1742.6315789473683,101,12.052631578947368,5.0,899,False
client8572,108,3,7489,191,2496.3333333333335,17,63.666666666666664,0.0,285,False
client8573,118,4,14301,90,3575.25,36,22.5,3.0,83,False
client8574,264,8,24554,56,3069.25,22,7.0,3.0,150,False
client8575,13,23,48021,183,2087.8695652173915,69,7.956521739130435,10.0,264,True
client8576,68,1,1389,13,1389.0,4,13.0,0.0,1161,False
client8577,12,1,19098,17,19098.0,4,17.0,0.0,3534,False
client8579,3,23,220441,246,9584.391304347826,63,10.695652173913043,4.0,94,False
client858,86,3,1180,12,393.3333333333333,12,4.0,1.0,28,False
client8580,16,2,1496,8,748.0,3,4.0,1.0,95,False
client8581,574,1,4310,10,4310.0,2,10.0,1.0,312,False
client8582,246,5,25571,54,5114.2,29,10.8,3.0,499,False
client8583,393,1,163,6,163.0,4,6.0,1.0,29,False
client8584,78,9,11497,141,1277.4444444444443,95,15.666666666666666,2.0,56,False
client8585,592,1,1936,16,1936.0,12,16.0,0.0,49,False
client8586,25,5,9103,45,1820.6,43,9.0,0.0,199,False
client8587,35,6,9338,40,1556.3333333333333,21,6.666666666666667,3.0,522,False
client8588,70,5,19398,57,3879.6,23,11.4,2.0,386,False
client8589,57,6,21998,19,3666.3333333333335,13,3.1666666666666665,1.0,90,False
client859,511,1,6138,8,6138.0,7,8.0,1.0,109,False
client8590,93,1,4632,8,4632.0,5,8.0,0.0,199,False
client8591,148,3,1800,15,600.0,11,5.0,1.0,93,False
client8592,63,1,1313,17,1313.0,8,17.0,1.0,59,False
client8593,175,4,32970,135,8242.5,16,33.75,3.0,39,False
client8594,105,1,1199,1,1199.0,1,1.0,1.0,1199,False
client8595,25,1,2962,6,2962.0,4,6.0,0.0,24,False
client8596,43,8,11026,100,1378.25,64,12.5,3.0,180,False
client8597,25,16,33963,170,2122.6875,37,10.625,3.0,95,False
client8598,144,7,56578,62,8082.571428571428,37,8.857142857142858,2.0,156,False
client8599,623,1,17990,1,17990.0,1,1.0,1.0,17990,False
client86,120,1,1085,13,1085.0,12,13.0,1.0,129,True
client860,721,1,301,5,301.0,3,5.0,1.0,52,False
client8600,52,8,9101,44,1137.625,30,5.5,4.0,483,False
client8601,271,3,1563,9,521.0,7,3.0,0.0,129,False
client8602,204,3,11335,21,3778.3333333333335,15,7.0,2.0,45,False
client8603,131,1,305,1,305.0,1,1.0,0.0,305,False
client8604,104,4,5309,25,1327.25,21,6.25,1.0,149,False
client8605,4,3,827,9,275.6666666666667,8,3.0,1.0,14,False
client8606,53,3,6778,10,2259.3333333333335,9,3.3333333333333335,1.0,66,False
client8607,388,1,1476,4,1476.0,2,4.0,0.0,178,False
client8608,57,5,2562,17,512.4,16,3.4,1.0,49,False
client8609,13,63,67302,536,1068.2857142857142,113,8.507936507936508,21.0,1076,True
client861,112,5,7663,54,1532.6,20,10.8,1.0,459,False
client8611,56,4,15984,29,3996.0,23,7.25,3.0,1614,True
client8612,405,1,10666,12,10666.0,7,12.0,0.0,388,False
client8613,251,3,11011,9,3670.3333333333335,7,3.0,0.0,138,False
client8616,376,1,7899,11,7899.0,7,11.0,0.0,169,False
client8617,28,8,3635,39,454.375,27,4.875,4.0,80,False
client8618,106,3,5608,12,1869.3333333333333,7,4.0,1.0,94,False
client8619,135,2,1818,61,909.0,53,30.5,1.0,10,False
client862,144,1,3012,8,3012.0,4,8.0,0.0,1198,False
client8620,16,5,1667,28,333.4,18,5.6,1.0,258,False
client8621,615,1,90,2,90.0,1,2.0,0.0,90,False
client8623,133,2,10167,27,5083.5,17,13.5,2.0,49,False
client8624,43,1,2355,1,2355.0,1,1.0,1.0,2355,False
client8625,6,3,6425,36,2141.6666666666665,21,12.0,1.0,79,False
client8626,10,23,21161,179,920.0434782608696,65,7.782608695652174,9.0,158,False
client8627,24,4,21047,5,5261.75,5,1.25,0.0,7499,True
client8628,258,5,3806,59,761.2,26,11.8,2.0,525,False
client8629,224,2,14503,13,7251.5,2,6.5,2.0,271,False
client863,18,1,3999,1,3999.0,1,1.0,0.0,3999,True
client8630,17,59,91840,642,1556.6101694915253,38,10.88135593220339,14.0,99,True
client8631,68,1,6148,2,6148.0,2,2.0,0.0,5499,False
client8632,39,12,13299,59,1108.25,40,4.916666666666667,4.0,36,False
client8633,309,1,889,1,889.0,1,1.0,1.0,889,False
client8634,579,1,73,4,73.0,4,4.0,0.0,19,False
client8635,4,1,21814,26,21814.0,15,26.0,0.0,79,False
client8636,145,3,1182,6,394.0,5,2.0,0.0,139,False
client8637,2,2,8538,18,4269.0,9,9.0,0.0,274,True
client8638,375,1,1499,1,1499.0,1,1.0,0.0,1499,False
client8639,153,14,70306,236,5021.857142857143,58,16.857142857142858,4.0,70,False
client864,302,1,3999,1,3999.0,1,1.0,1.0,3999,False
client8641,88,11,8302,60,754.7272727272727,33,5.454545454545454,4.0,850,True
client8642,359,6,6949,78,1158.1666666666667,46,13.0,0.0,15,False
client8643,476,2,2861,4,1430.5,4,2.0,1.0,99,False
client8644,145,4,3626,27,906.5,17,6.75,0.0,31,False
client8645,16,2,24344,4,12172.0,4,2.0,1.0,9995,False
client8646,21,12,18686,127,1557.1666666666667,32,10.583333333333334,4.0,227,False
client8648,20,1,13990,1,13990.0,1,1.0,0.0,13990,False
client8649,30,24,40110,135,1671.25,38,5.625,8.0,169,False
client865,4,8,11494,90,1436.75,27,11.25,1.0,58,False
client8650,96,7,5756,44,822.2857142857143,21,6.285714285714286,2.0,73,False
client8651,12,5,17684,103,3536.8,17,20.6,1.0,2911,False
client8652,258,1,2137,3,2137.0,3,3.0,0.0,999,False
client8653,11,2,1998,8,999.0,7,4.0,1.0,425,False
client8654,32,5,7847,26,1569.4,16,5.2,1.0,223,False
client8655,149,6,3979,30,663.1666666666666,26,5.0,1.0,378,False
client8656,28,9,9979,30,1108.7777777777778,19,3.3333333333333335,6.0,58,False
client8657,21,6,18544,59,3090.6666666666665,32,9.833333333333334,3.0,91,False
client8658,185,4,18504,107,4626.0,80,26.75,2.0,258,False
client8659,2,1,2177,3,2177.0,3,3.0,0.0,799,True
client866,20,4,3623,33,905.75,12,8.25,2.0,687,False
client8660,64,4,25033,14,6258.25,8,3.5,2.0,1499,False
client8661,12,1,58,2,58.0,2,2.0,0.0,29,False
client8662,114,5,2475,25,495.0,3,5.0,4.0,198,False
client8663,8,14,46195,107,3299.6428571428573,36,7.642857142857143,4.0,3246,False
client8664,272,3,8836,22,2945.3333333333335,10,7.333333333333333,1.0,679,False
client8665,47,2,4494,20,2247.0,10,10.0,0.0,131,False
client8666,111,6,13170,104,2195.0,85,17.333333333333332,2.0,15,False
client8667,45,11,3857,43,350.6363636363636,23,3.909090909090909,5.0,154,False
client8669,2,2,5285,17,2642.5,16,8.5,0.0,13,False
client867,116,8,7592,28,949.0,12,3.5,3.0,2699,True
client8671,147,1,393,4,393.0,4,4.0,1.0,29,False
client8673,7,1,2905,19,2905.0,7,19.0,1.0,358,True
client8674,10,20,32271,145,1613.55,53,7.25,8.0,417,True
client8675,273,9,15030,86,1670.0,42,9.555555555555555,3.0,99,False
client8676,380,1,18926,14,18926.0,5,14.0,0.0,7999,False
client8677,371,1,1208,3,1208.0,3,3.0,1.0,99,False
client8678,6,15,11544,82,769.6,59,5.466666666666667,7.0,199,False
client8679,419,3,4460,9,1486.6666666666667,8,3.0,1.0,199,False
client868,8,42,149674,442,3563.6666666666665,118,10.523809523809524,12.0,339,True
client8680,69,1,1718,2,1718.0,2,2.0,0.0,929,False
client8681,271,7,65330,220,9332.857142857143,48,31.428571428571427,1.0,268,False
client8682,30,21,29429,122,1401.3809523809523,77,5.809523809523809,7.0,30,True
client8683,671,1,400,1,400.0,1,1.0,0.0,400,False
client8684,246,3,26399,12,8799.666666666666,9,4.0,2.0,2351,False
client8685,456,1,160,1,160.0,1,1.0,1.0,160,False
client8686,564,4,10317,58,2579.25,47,14.5,1.0,79,False
client8687,398,3,2840,16,946.6666666666666,6,5.333333333333333,1.0,899,False
client8688,22,1,1743,7,1743.0,1,7.0,1.0,1743,False
client8689,485,1,1648,21,1648.0,5,21.0,0.0,168,False
client869,62,14,5277,43,376.92857142857144,26,3.0714285714285716,9.0,119,False
client8690,6,11,11785,55,1071.3636363636363,32,5.0,2.0,462,True
client8691,388,1,3929,3,3929.0,2,3.0,0.0,3899,False
client8692,442,2,4373,41,2186.5,27,20.5,1.0,99,False
client8693,370,1,1999,1,1999.0,1,1.0,0.0,1999,False
client8694,22,5,14253,57,2850.6,9,11.4,2.0,92,False
client8695,79,1,908,28,908.0,23,28.0,0.0,99,False
client8696,113,10,11868,31,1186.8,16,3.1,4.0,19,False
client8697,3,17,42719,166,2512.8823529411766,67,9.764705882352942,4.0,900,True
client8698,37,7,40717,57,5816.714285714285,35,8.142857142857142,2.0,5576,False
client8699,58,6,6403,38,1067.1666666666667,27,6.333333333333333,1.0,55,True
client87,39,1,3597,3,3597.0,2,3.0,0.0,3499,False
client870,9,19,10880,51,572.6315789473684,43,2.6842105263157894,6.0,239,False
client8702,239,1,525,24,525.0,23,24.0,1.0,14,False
client8703,511,2,9556,4,4778.0,3,2.0,1.0,58,False
client8704,105,8,4852,39,606.5,22,4.875,4.0,269,False
client8705,24,30,26998,230,899.9333333333333,58,7.666666666666667,6.0,137,True
client8706,651,1,369,1,369.0,1,1.0,1.0,369,False
client8707,117,5,3672,24,734.4,16,4.8,1.0,185,True
client8708,141,1,547,3,547.0,2,3.0,1.0,149,False
client8709,44,13,7691,53,591.6153846153846,41,4.076923076923077,5.0,55,True
client871,580,1,110,2,110.0,1,2.0,0.0,110,False
client8710,47,2,6032,2,3016.0,2,1.0,0.0,2133,False
client8711,627,1,968,2,968.0,2,2.0,0.0,599,False
client8713,374,1,538,2,538.0,2,2.0,0.0,39,False
client8714,59,3,1762,8,587.3333333333334,8,2.6666666666666665,1.0,299,False
client8715,8,14,30025,132,2144.6428571428573,61,9.428571428571429,4.0,285,False
client8716,14,23,125189,187,5443.0,87,8.130434782608695,10.0,37,False
client8717,199,1,1414,5,1414.0,5,5.0,0.0,58,False
client8718,107,2,7463,17,3731.5,3,8.5,0.0,1078,False
client8719,26,6,39827,129,6637.833333333333,29,21.5,3.0,149,False
client8720,635,11,13321,42,1211.0,30,3.8181818181818183,5.0,55,False
client8721,158,6,22050,125,3675.0,31,20.833333333333332,1.0,218,False
client8722,187,1,1191,5,1191.0,4,5.0,0.0,125,False
client8723,109,3,5785,12,1928.3333333333333,8,4.0,0.0,41,False
client8724,659,2,7588,8,3794.0,7,4.0,1.0,289,False
client8725,217,15,9021,85,601.4,66,5.666666666666667,8.0,63,False
client8726,138,6,36698,93,6116.333333333333,32,15.5,1.0,245,False
client8727,352,1,1036,14,1036.0,6,14.0,0.0,170,False
client8728,8,2,10688,62,5344.0,9,31.0,2.0,860,False
client8729,61,6,8601,60,1433.5,47,10.0,0.0,188,False
client873,19,3,3002,14,1000.6666666666666,6,4.666666666666667,0.0,436,False
client8730,611,1,3380,6,3380.0,5,6.0,0.0,1999,False
client8731,98,2,10854,49,5427.0,8,24.5,1.0,799,True
client8732,95,6,13385,15,2230.8333333333335,10,2.5,3.0,1115,True
client8733,50,3,9166,7,3055.3333333333335,6,2.3333333333333335,1.0,2499,False
client8734,391,1,7696,4,7696.0,4,4.0,0.0,599,False
client8735,693,2,2004,6,1002.0,4,3.0,2.0,549,False
client8736,176,1,11826,4,11826.0,4,4.0,1.0,729,False
client8737,227,6,24384,88,4064.0,17,14.666666666666666,1.0,1599,False
client8738,506,12,13411,81,1117.5833333333333,34,6.75,2.0,529,False
client8739,23,1,4798,2,4798.0,2,2.0,0.0,2499,False
client874,34,5,4070,7,814.0,7,1.4,2.0,549,False
client8742,509,1,3499,10,3499.0,8,10.0,0.0,389,False
client8743,53,12,11303,102,941.9166666666666,55,8.5,3.0,99,False
client8744,39,7,5265,68,752.1428571428571,45,9.714285714285714,3.0,227,False
client8745,371,1,1499,1,1499.0,1,1.0,1.0,1499,False
client8746,500,1,1774,14,1774.0,10,14.0,0.0,258,False
client8747,472,1,1299,1,1299.0,1,1.0,0.0,1299,False
client8748,192,4,8953,31,2238.25,12,7.75,2.0,1625,False
client8749,4,2,6695,7,3347.5,7,3.5,0.0,55,True
client875,42,3,9672,11,3224.0,10,3.6666666666666665,1.0,3790,False
client8750,153,8,7425,35,928.125,30,4.375,3.0,15,True
client8751,7,13,9306,135,715.8461538461538,51,10.384615384615385,6.0,199,True
client8752,50,11,9802,57,891.0909090909091,40,5.181818181818182,2.0,555,True
client8753,37,7,14652,43,2093.1428571428573,29,6.142857142857143,2.0,489,True
client8754,20,13,20162,189,1550.923076923077,37,14.538461538461538,8.0,593,True
client8755,171,3,4594,19,1531.3333333333333,10,6.333333333333333,0.0,261,True
client8756,719,1,125,1,125.0,1,1.0,0.0,125,False
client8757,9,7,7455,26,1065.0,13,3.7142857142857144,1.0,242,False
client8758,58,25,13514,127,540.56,74,5.08,3.0,29,False
client8759,80,1,1365,3,1365.0,2,3.0,0.0,36,False
client876,488,2,1488,8,744.0,7,4.0,1.0,13,False
client8760,16,6,6962,15,1160.3333333333333,11,2.5,2.0,236,False
client8761,22,5,3074,16,614.8,13,3.2,2.0,79,True
client8762,217,1,330,5,330.0,3,5.0,1.0,99,False
client8764,9,1,5288,8,5288.0,5,8.0,0.0,149,False
client8766,147,13,12741,249,980.0769230769231,112,19.153846153846153,5.0,35,True
client8767,121,6,3268,12,544.6666666666666,11,2.0,3.0,129,False
client8768,211,1,2999,1,2999.0,1,1.0,1.0,2999,False
client877,18,1,1937,3,1937.0,2,3.0,0.0,178,True
client8770,277,3,19793,133,6597.666666666667,19,44.333333333333336,1.0,2799,False
client8772,181,2,2734,55,1367.0,33,27.5,0.0,28,False
client8773,588,2,1826,16,913.0,12,8.0,1.0,44,False
client8774,71,1,1897,3,1897.0,3,3.0,1.0,899,False
client8775,63,8,25438,39,3179.75,23,4.875,1.0,1640,False
client8776,183,2,3883,3,1941.5,3,1.5,2.0,1822,False
client8777,22,23,50160,93,2180.8695652173915,43,4.043478260869565,8.0,149,False
client8778,108,17,986618,1617,58036.35294117647,7,95.11764705882354,5.0,1245,False
client8779,136,3,3372,17,1124.0,16,5.666666666666667,2.0,28,False
client878,88,20,34777,81,1738.85,57,4.05,9.0,14,False
client8780,38,10,12388,58,1238.8,39,5.8,3.0,89,True
client8781,20,6,29724,65,4954.0,18,10.833333333333334,3.0,999,False
client8782,2,8,31033,79,3879.125,47,9.875,1.0,99,True
client8783,237,2,5796,18,2898.0,7,9.0,0.0,4699,False
client8784,39,20,11308,96,565.4,60,4.8,3.0,19,False
client8785,240,1,245,1,245.0,1,1.0,0.0,245,False
client8786,237,4,2165,10,541.25,5,2.5,0.0,60,False
client8787,69,12,28612,149,2384.3333333333335,71,12.416666666666666,6.0,129,False
client8788,56,6,8039,29,1339.8333333333333,25,4.833333333333333,3.0,16,False
client8789,28,5,6979,44,1395.8,25,8.8,3.0,99,False
client879,116,13,25565,74,1966.5384615384614,29,5.6923076923076925,3.0,74,False
client8790,668,1,9044,56,9044.0,4,56.0,0.0,3180,False
client8791,167,3,4093,11,1364.3333333333333,9,3.6666666666666665,2.0,69,False
client8793,245,3,16496,14,5498.666666666667,10,4.666666666666667,1.0,1095,False
client8794,52,5,12550,41,2510.0,37,8.2,1.0,854,False
client8795,49,1,1447,3,1447.0,3,3.0,1.0,599,False
client8796,63,3,3250,36,1083.3333333333333,7,12.0,3.0,29,False
client8797,101,4,5017,30,1254.25,17,7.5,2.0,45,False
client8798,31,3,2912,17,970.6666666666666,7,5.666666666666667,1.0,45,False
client8799,33,1,3273,7,3273.0,6,7.0,0.0,1999,False
client88,194,14,17422,100,1244.4285714285713,45,7.142857142857143,6.0,255,False
client880,676,1,603,7,603.0,3,7.0,0.0,65,False
client8800,175,10,19253,48,1925.3,37,4.8,9.0,499,False
client8801,16,1,2829,7,2829.0,6,7.0,0.0,314,False
client8802,238,1,8083,7,8083.0,7,7.0,1.0,7199,False
client8803,375,3,3930,14,1310.0,5,4.666666666666667,1.0,420,False
client8804,18,5,27225,47,5445.0,25,9.4,3.0,169,False
client8805,431,2,9327,7,4663.5,5,3.5,0.0,1799,False
client8806,34,4,9663,28,2415.75,16,7.0,2.0,4930,True
client8807,8,16,9662,58,603.875,36,3.625,8.0,367,False
client8808,489,1,158,2,158.0,1,2.0,0.0,158,False
client8809,112,2,5188,17,2594.0,15,8.5,1.0,56,False
client881,93,1,1020,5,1020.0,5,5.0,0.0,79,False
client8810,5,6,4458,47,743.0,39,7.833333333333333,1.0,2399,False
client8811,69,11,10898,52,990.7272727272727,25,4.7272727272727275,4.0,1709,False
client8812,345,1,328,2,328.0,2,2.0,0.0,249,False
client8813,597,1,298,2,298.0,1,2.0,0.0,298,False
client8814,17,15,35687,73,2379.133333333333,38,4.866666666666666,3.0,165,False
client8816,26,27,29703,131,1100.111111111111,90,4.851851851851852,6.0,93,False
client8817,3,2,15612,50,7806.0,9,25.0,0.0,312,False
client8818,56,6,21884,114,3647.3333333333335,55,19.0,2.0,1999,False
client8819,23,1,1820,30,1820.0,18,30.0,0.0,178,False
client882,88,6,13600,124,2266.6666666666665,75,20.666666666666668,1.0,15,False
client8820,28,12,35926,89,2993.8333333333335,33,7.416666666666667,2.0,8099,False
client8821,26,13,16085,47,1237.3076923076924,24,3.6153846153846154,6.0,199,False
client8823,365,2,12436,58,6218.0,19,29.0,2.0,133,False
client8824,620,1,4399,1,4399.0,1,1.0,0.0,4399,False
client8825,489,1,1335,13,1335.0,10,13.0,0.0,18,False
client8826,396,1,3664,28,3664.0,14,28.0,0.0,396,False
client8827,371,1,1031,5,1031.0,5,5.0,1.0,149,False
client8828,209,1,249,1,249.0,1,1.0,0.0,249,False
client8829,373,1,5999,1,5999.0,1,1.0,0.0,5999,False
client883,118,3,9170,9,3056.6666666666665,5,3.0,2.0,26,False
client8830,666,2,14067,67,7033.5,12,33.5,1.0,359,False
client8831,405,1,1597,3,1597.0,2,3.0,0.0,598,False
client8832,329,1,1077,3,1077.0,1,3.0,1.0,1077,False
